u1;u2;Cost
-0,314553289;0,31295499;0,202953842
-0,319772661;0,307016598;0,202009745
-0,324882844;0,301190367;0,20111016
-0,329887424;0,295473145;0,200252349
-0,334789935;0,289861788;0,199433759
-0,339593838;0,28435318;0,19865201
-0,344302504;0,278944254;0,197904886
-0,348919204;0,273631999;0,197190321
-0,3534471;0,268413475;0,196506391
-0,357889245;0,263285817;0,195851304
-0,362248577;0,258246241;0,195223388
-0,366527921;0,25329205;0,194621088
-0,370729988;0,24842063;0,19404295
-0,374857382;0,243629458;0,193487623
-0,378912595;0,238916094;0,192953843
-0,382898019;0,234278187;0,192440432
-0,386815941;0,229713472;0,19194629
-0,390668553;0,225219764;0,19147039
-0,394457952;0,220794962;0,19101177
-0,398186146;0,216437043;0,190569532
-0,401855059;0,212144061;0,190142836
-0,40546653;0,207914141;0,189730893
-0,409022323;0,203745483;0,189332968
-0,412524124;0,199636353;0,188948368
-0,415973552;0,195585085;0,188576444
-0,419372154;0,191590075;0,188216587
-0,422721416;0,187649779;0,187868225
-0,426022763;0,183762713;0,187530821
-0,429277558;0,179927448;0,187203868
-0,432487113;0,176142609;0,186886889
-0,435652685;0,172406871;0,186579437
-0,43877548;0,168718958;0,186281088
-0,441856658;0,165077644;0,185991443
-0,444897333;0,161481743;0,185710126
-0,447898576;0,157930115;0,185436782
-0,450861417;0,154421661;0,185171073
-0,453786846;0,150955319;0,184912684
-0,456675816;0,147530067;0,184661312
-0,459529244;0,144144917;0,184416673
-0,462348015;0,140798918;0,184178498
-0,465132981;0,137491148;0,18394653
-0,46788496;0,13422072;0,183720527
-0,470604746;0,130986776;0,183500258
-0,4732931;0,127788485;0,183285506
-0,47595076;0,124625047;0,183076061
-0,478578436;0,121495685;0,182871727
-0,481176815;0,11839965;0,182672316
-0,48374656;0,115336216;0,182477648
-0,486288312;0,11230468;0,182287553
-0,48880269;0,109304363;0,182101869
-0,491290292;0,106334606;0,181920441
-0,4937517;0,103394771;0,181743121
-0,496187473;0,10048424;0,181569768
-0,498598153;0,097602413;0,181400248
-0,500984268;0,09474871;0,181234432
-0,503346325;0,091922566;0,181072197
-0,505684819;0,089123434;0,180913426
-0,508000226;0,086350785;0,180758005
-0,510293012;0,083604104;0,180605828
-0,512563625;0,080882889;0,180456792
-0,514812501;0,078186655;0,180310797
-0,517040065;0,075514931;0,18016775
-0,519246726;0,072867257;0,180027558
-0,521432884;0,070243189;0,179890136
-0,523598927;0,067642292;0,1797554
-0,525745231;0,065064145;0,17962327
-0,527872161;0,062508339;0,179493668
-0,529980074;0,059974474;0,179366521
-0,532069315;0,057462162;0,179241757
-0,53414022;0,054971026;0,179119308
-0,536193118;0,052500697;0,178999109
-0,538228325;0,050050817;0,178881095
-0,540246153;0,047621037;0,178765207
-0,542246902;0,045211017;0,178651385
-0,544230867;0,042820426;0,178539573
-0,546198334;0,040448941;0,178429716
-0,548149581;0,038096246;0,178321762
-0,55008488;0,035762034;0,178215661
-0,552004496;0,033446006;0,178111363
-0,553908687;0,03114787;0,178008821
-0,555797705;0,02886734;0,17790799
-0,557671795;0,026604138;0,177808826
-0,559531197;0,024357992;0,177711287
-0,561376144;0,022128638;0,177615331
-0,563206865;0,019915815;0,177520919
-0,565023582;0,017719271;0,177428012
-0,566826511;0,015538759;0,177336575
-0,568615867;0,013374038;0,177246569
-0,570391855;0,01122487;0,177157963
-0,572154678;0,009091026;0,17707072
-0,573904535;0,00697228;0,17698481
-0,575641618;0,004868411;0,1769002
-0,577366116;0,002779205;0,176816861
-0,579078214;0,000704449;0,176734763
-0,580778093;-0,001356063;0,176653876
-0,58246593;-0,003402531;0,176574174
-0,584141896;-0,005435155;0,17649563
-0,585806161;-0,007454127;0,176418217
-0,587458891;-0,009459637;0,176341911
-0,589100247;-0,011451869;0,176266686
-0,590730387;-0,013431006;0,17619252
-0,592349467;-0,015397225;0,176119388
-0,593957638;-0,0173507;0,176047268
-0,595555049;-0,019291602;0,175976139
-0,597141846;-0,021220097;0,17590598
-0,59871817;-0,02313635;0,175836769
-0,600284163;-0,025040521;0,175768488
-0,601839959;-0,026932767;0,175701116
-0,603385694;-0,028813243;0,175634634
-0,6049215;-0,030682099;0,175569025
-0,606447503;-0,032539484;0,17550427
-0,607963832;-0,034385542;0,175440352
-0,60947061;-0,036220418;0,175377254
-0,610967958;-0,03804425;0,17531496
-0,612455995;-0,039857175;0,175253454
-0,613934837;-0,041659329;0,175192719
-0,615404601;-0,043450844;0,175132742
-0,616865397;-0,045231848;0,175073506
-0,618317337;-0,04700247;0,175014998
-0,619760528;-0,048762834;0,174957204
-0,621195076;-0,050513063;0,174900109
-0,622621087;-0,052253278;0,174843702
-0,624038661;-0,053983596;0,174787967
-0,6254479;-0,055704134;0,174732894
-0,626848903;-0,057415007;0,174678469
-0,628241765;-0,059116325;0,174624681
-0,629626583;-0,060808199;0,174571518
-0,63100345;-0,062490738;0,174518968
-0,632372458;-0,064164047;0,174467019
-0,633733696;-0,065828232;0,174415663
-0,635087254;-0,067483394;0,174364886
-0,636433219;-0,069129636;0,17431468
-0,637771676;-0,070767055;0,174265033
-0,639102709;-0,07239575;0,174215937
-0,640426401;-0,074015816;0,17416738
-0,641742834;-0,075627349;0,174119355
-0,643052087;-0,07723044;0,174071851
-0,64435424;-0,078825181;0,17402486
-0,645649368;-0,080411662;0,173978372
-0,646937549;-0,08198997;0,173932379
-0,648218858;-0,083560194;0,173886873
-0,649493367;-0,085122418;0,173841845
-0,650761149;-0,086676726;0,173797287
-0,652022275;-0,088223201;0,173753191
-0,653276816;-0,089761925;0,17370955
-0,654524841;-0,091292978;0,173666356
-0,655766416;-0,092816438;0,173623602
-0,65700161;-0,094332384;0,17358128
-0,658230487;-0,095840892;0,173539383
-0,659453113;-0,097342036;0,173497905
-0,660669551;-0,098835893;0,173456838
-0,661879864;-0,100322533;0,173416176
-0,663084114;-0,10180203;0,173375912
-0,664282362;-0,103274454;0,17333604
-0,665474667;-0,104739874;0,173296554
-0,666661088;-0,10619836;0,173257448
-0,667841684;-0,10764998;0,173218715
-0,669016512;-0,109094799;0,17318035
-0,670185628;-0,110532884;0,173142346
-0,671349088;-0,1119643;0,173104699
-0,672506946;-0,11338911;0,173067403
-0,673659257;-0,114807377;0,173030453
-0,674806074;-0,116219163;0,172993842
-0,675947449;-0,117624529;0,172957566
-0,677083434;-0,119023535;0,17292162
-0,678214079;-0,120416242;0,172885998
-0,679339435;-0,121802707;0,172850696
-0,680459552;-0,123182987;0,172815709
-0,681574478;-0,124557141;0,172781033
-0,682684261;-0,125925224;0,172746661
-0,683788949;-0,127287291;0,172712591
-0,684888588;-0,128643397;0,172678817
-0,685983225;-0,129993595;0,172645335
-0,687072905;-0,13133794;0,172612141
-0,688157673;-0,132676483;0,172579231
-0,689237573;-0,134009275;0,1725466
-0,690312649;-0,135336368;0,172514244
-0,691382944;-0,136657812;0,172482159
-0,692448501;-0,137973657;0,172450341
-0,693509361;-0,139283952;0,172418787
-0,694565567;-0,140588744;0,172387493
-0,695617157;-0,141888081;0,172356454
-0,696664174;-0,143182011;0,172325667
-0,697706657;-0,14447058;0,172295129
-0,698744645;-0,145753834;0,172264836
-0,699778177;-0,147031818;0,172234784
-0,700807291;-0,148304576;0,17220497
-0,701832026;-0,149572153;0,172175391
-0,702852417;-0,150834592;0,172146044
-0,703868503;-0,152091936;0,172116924
-0,704880319;-0,153344227;0,172088029
-0,705887901;-0,154591508;0,172059355
-0,706891286;-0,155833819;0,1720309
-0,707890507;-0,157071202;0,172002661
-0,7088856;-0,158303696;0,171974633
-0,709876599;-0,159531342;0,171946816
-0,710863538;-0,160754179;0,171919204
-0,711846449;-0,161972246;0,171891797
-0,712825367;-0,163185581;0,17186459
-0,713800322;-0,164394222;0,171837581
-0,714771349;-0,165598206;0,171810767
-0,715738478;-0,166797571;0,171784145
-0,716701741;-0,167992352;0,171757714
-0,717661169;-0,169182587;0,171731469
-0,718616793;-0,17036831;0,171705409
-0,719568642;-0,171549557;0,171679531
-0,720516748;-0,172726363;0,171653832
-0,72146114;-0,173898762;0,17162831
-0,722401847;-0,175066788;0,171602963
-0,723338897;-0,176230474;0,171577788
-0,724272321;-0,177389855;0,171552782
-0,725202146;-0,178544963;0,171527944
-0,726128399;-0,179695829;0,171503271
-0,72705111;-0,180842487;0,17147876
-0,727970305;-0,181984968;0,171454409
-0,728886011;-0,183123304;0,171430217
-0,729798256;-0,184257524;0,171406181
-0,730707065;-0,185387661;0,171382298
-0,731612466;-0,186513743;0,171358567
-0,732514483;-0,187635802;0,171334985
-0,733413144;-0,188753867;0,171311551
-0,734308472;-0,189867966;0,171288261
-0,735200494;-0,19097813;0,171265115
-0,736089235;-0,192084386;0,17124211
-0,736974718;-0,193186762;0,171219244
-0,737856969;-0,194285288;0,171196515
-0,738736011;-0,19537999;0,171173921
-0,739611869;-0,196470896;0,17115146
-0,740484566;-0,197558033;0,171129131
-0,741354126;-0,198641428;0,171106931
-0,742220572;-0,199721107;0,171084858
-0,743083927;-0,200797097;0,171062911
-0,743944213;-0,201869422;0,171041087
-0,744801454;-0,20293811;0,171019385
-0,745655671;-0,204003185;0,170997803
-0,746506887;-0,205064672;0,17097634
-0,747355124;-0,206122597;0,170954992
-0,748200403;-0,207176984;0,170933759
-0,749042746;-0,208227856;0,17091264
-0,749882174;-0,209275239;0,170891631
-0,750718709;-0,210319155;0,170870731
-0,751552372;-0,211359629;0,170849939
-0,752383182;-0,212396684;0,170829253
-0,753211162;-0,213430343;0,170808671
-0,754036331;-0,214460628;0,170788192
-0,754858709;-0,215487562;0,170767813
-0,755678317;-0,216511168;0,170747534
-0,756495174;-0,217531467;0,170727352
-0,757309301;-0,218548482;0,170707265
-0,758120717;-0,219562234;0,170687273
-0,758929441;-0,220572744;0,170667374
-0,759735492;-0,221580034;0,170647565
-0,760538891;-0,222584125;0,170627845
-0,761339655;-0,223585037;0,170608213
-0,762137804;-0,224582791;0,170588668
-0,762933356;-0,225577408;0,170569206
-0,763726331;-0,226568907;0,170549827
-0,764516745;-0,227557308;0,17053053
-0,765304619;-0,228542632;0,170511312
-0,766089969;-0,229524897;0,170492172
-0,766872814;-0,230504124;0,170473108
-0,767653173;-0,231480331;0,170454119
-0,768431062;-0,232453536;0,170435204
-0,7692065;-0,23342376;0,17041636
-0,769979504;-0,23439102;0,170397585
-0,770750092;-0,235355335;0,17037888
-0,771518281;-0,236316724;0,170360241
-0,772284088;-0,237275203;0,170341667
-0,773047531;-0,238230791;0,170323157
-0,773808627;-0,239183506;0,170304708
-0,774567393;-0,240133365;0,17028632
-0,775323846;-0,241080385;0,170267991
-0,776078002;-0,242024584;0,170249719
-0,776829879;-0,242965978;0,170231502
-0,777579493;-0,243904584;0,170213339
-0,778326861;-0,24484042;0,170195228
-0,779072;-0,2457735;0,170177168
-0,779814926;-0,246703843;0,170159156
-0,780555656;-0,247631463;0,170141191
-0,781294205;-0,248556377;0,170123272
-0,782030591;-0,2494786;0,170105396
-0,78276483;-0,250398149;0,170087563
-0,783496937;-0,251315038;0,170069769
-0,78422693;-0,252229283;0,170052014
-0,784954824;-0,2531409;0,170034296
-0,785680636;-0,254049902;0,170016612
-0,786404382;-0,254956306;0,169998961
-0,787126078;-0,255860126;0,169981342
-0,78784574;-0,256761375;0,169963751
-0,788563384;-0,25766007;0,169946188
-0,789279026;-0,258556223;0,169928651
-0,789992683;-0,25944985;0,169911137
-0,790704371;-0,260340964;0,169893645
-0,791414105;-0,261229579;0,169876172
-0,792121902;-0,262115708;0,169858716
-0,792827777;-0,262999365;0,169841276
-0,793531748;-0,263880564;0,169823849
-0,794233831;-0,264759318;0,169806434
-0,794934041;-0,265635639;0,169789027
-0,795632395;-0,266509541;0,169771627
-0,796328909;-0,267381037;0,169754232
-0,7970236;-0,268250139;0,169736838
-0,797716484;-0,269116859;0,169719445
-0,798407577;-0,269981211;0,169702049
-0,799096897;-0,270843206;0,169684647
-0,799784461;-0,271702856;0,169667239
-0,800470283;-0,272560174;0,16964982
-0,801154383;-0,273415171;0,169632388
-0,801836777;-0,274267858;0,16961494
-0,802517481;-0,275118248;0,169597474
-0,803196513;-0,275966351;0,169579987
-0,803873891;-0,276812179;0,169562476
-0,804549633;-0,277655743;0,169544938
-0,805223755;-0,278497054;0,16952737
-0,805896276;-0,279336123;0,169509768
-0,806567214;-0,280172959;0,16949213
-0,807236587;-0,281007574;0,169474452
-0,807904413;-0,281839978;0,16945673
-0,808570712;-0,282670182;0,169438962
-0,809235502;-0,283498194;0,169421143
-0,809898803;-0,284324025;0,169403269
-0,810560633;-0,285147685;0,169385338
-0,811221014;-0,285969183;0,169367343
-0,811879964;-0,286788529;0,169349283
-0,812537503;-0,287605731;0,169331151
-0,813193654;-0,288420799;0,169312945
-0,813848436;-0,289233741;0,169294658
-0,814501872;-0,290044567;0,169276287
-0,815153982;-0,290853284;0,169257826
-0,81580479;-0,291659902;0,16923927
-0,816454317;-0,292464428;0,169220614
-0,817102588;-0,293266869;0,169201852
-0,817749625;-0,294067235;0,169182979
-0,818395452;-0,294865532;0,169163989
-0,819040095;-0,295661767;0,169144875
-0,819683579;-0,296455949;0,16912563
-0,820325929;-0,297248083;0,169106249
-0,820967172;-0,298038176;0,169086724
-0,821607335;-0,298826235;0,169067047
-0,822246446;-0,299612267;0,169047211
-0,822884534;-0,300396276;0,169027208
-0,823521629;-0,301178269;0,16900703
-0,82415776;-0,301958251;0,168986668
-0,824792958;-0,302736227;0,168966112
-0,825427257;-0,303512203;0,168945353
-0,82606069;-0,304286182;0,16892438
-0,82669329;-0,30505817;0,168903184
-0,827325093;-0,305828169;0,168881754
-0,827956135;-0,306596184;0,168860076
-0,828586456;-0,307362219;0,16883814
-0,829216093;-0,308126275;0,168815932
-0,829845088;-0,308888355;0,168793439
-0,830473482;-0,309648463;0,168770647
-0,831101321;-0,310406598;0,168747539
-0,831728649;-0,311162763;0,168724101
-0,832355513;-0,311916959;0,168700316
-0,832981964;-0,312669186;0,168676165
-0,833608052;-0,313419443;0,168651631
-0,834233832;-0,314167731;0,168626692
-0,834859358;-0,314914047;0,168601328
-0,835484691;-0,315658391;0,168575517
-0,836109891;-0,316400759;0,168549235
-0,836735022;-0,317141149;0,168522456
-0,837360152;-0,317879556;0,168495153
-0,83798535;-0,318615977;0,168467299
-0,838610692;-0,319350406;0,168438862
-0,839236254;-0,320082837;0,16840981
-0,839862119;-0,320813262;0,168380108
-0,840488373;-0,321541675;0,168349719
-0,841115107;-0,322268065;0,168318603
-0,841742416;-0,322992424;0,168286718
-0,842370403;-0,323714739;0,168254018
-0,842999174;-0,324434999;0,168220453
-0,843628842;-0,32515319;0,168185971
-0,844259529;-0,325869297;0,168150515
-0,844891362;-0,326583304;0,168114024
-0,845524476;-0,327295194;0,168076431
-0,846159016;-0,328004945;0,168037665
-0,846795136;-0,328712537;0,167997648
-0,847433;-0,329417948;0,167956296
-0,848072783;-0,330121151;0,167913518
-0,848714671;-0,33082212;0,167869215
-0,849358867;-0,331520824;0,167823278
-0,850005583;-0,332217232;0,16777559
-0,850655052;-0,33291131;0,167726022
-0,851307521;-0,333603019;0,167674432
-0,851963257;-0,334292319;0,167620667
-0,852622548;-0,334979168;0,167564555
-0,853285706;-0,335663517;0,16750591
-0,853953066;-0,336345317;0,167444526
-0,854624994;-0,337024513;0,167380174
-0,855301884;-0,337701049;0,167312603
-0,855984168;-0,33837486;0,167241531
-0,856672312;-0,339045882;0,167166648
-0,857366829;-0,339714044;0,167087606
-0,858068275;-0,340379271;0,167004018
-0,858777263;-0,341041484;0,16691545
-0,859494463;-0,341700599;0,166821414
-0,860220611;-0,342356529;0,166721364
-0,860956518;-0,343009183;0,166614682
-0,861703078;-0,343658468;0,16650067
-0,86246128;-0,34430429;0,166378539
-0,863232217;-0,344946555;0,166247392
-0,864017103;-0,345585172;0,166106212
-0,864817285;-0,346220056;0,165953836
-0,86563426;-0,346851134;0,16578894
-0,866469699;-0,34747835;0,165610009
-0,86732546;-0,348101675;0,165415312
-0,868203618;-0,348721117;0,165202868
-0,869106486;-0,349336741;0,164970414
-0,870036643;-0,349948684;0,164715364
-0,870996957;-0,35055719;0,164434782
-0,871990609;-0,351162642;0,164125346
-0,873021111;-0,351765614;0,163783332
-0,874092311;-0,352366933;0,163404623
-0,875208383;-0,352967763;0,162984751
-0,876373784;-0,353569706;0,162519011
-0,877593169;-0,354174929;0,162002668
-0,878871239;-0,35478631;0,161431314
-0,880212511;-0,355407607;0,160801399
-0,881620964;-0,356043617;0,160110991
-0,883099573;-0,356700312;0,159360748
-0,88464972;-0,357384895;0,158555021
-0,886270521;-0,358105703;0,157702855
-0,887958183;-0,358871901;0,156818541
-0,889705547;-0,359692912;0,155921214
-0,891502006;-0,360577586;0,155033152
-0,893333989;-0,36153324;0,154176782
-0,895186022;-0,362564772;0,153371017
-0,897042238;-0,363674075;0,152628049
-0,898887987;-0,364859933;0,151951741
-0,900711188;-0,366118402;0,151338114
-0,902503122;-0,36744353;0,150777569
-0,904258615;-0,368828207;0,150257867
-0,905975698;-0,37026494;0,149766838
-0,907654956;-0,371746434;0,149294204
-0,909298768;-0,373265959;0,1488324
-0,910910603;-0,374817509;0,148376597
-0,912494442;-0,376395839;0,147924263
-0,914054359;-0,377996418;0,147474567
-0,915594252;-0,379615342;0,147027787
-0,917117694;-0,381249254;0,14658483
-0,918627861;-0,382895257;0,146146889
-0,920127528;-0,384550846;0,145715206
-0,921619086;-0,386213855;0,14529094
-0,923104581;-0,387882412;0,144875091
-0,924585765;-0,389554898;0,144468476
-0,926064132;-0,39122992;0,144071726
-0,927540964;-0,392906282;0,143685298
-0,929017366;-0,394582964;0,143309494
-0,930494293;-0,396259102;0,142944488
-0,931972578;-0,39793397;0,142590343
-0,933452948;-0,399606962;0,142247035
-0,934936045;-0,40127758;0,141914466
-0,936422435;-0,402945421;0,141592486
-0,937912618;-0,404610166;0,141280897
-0,939407042;-0,406271567;0,140979473
-0,9409061;-0,407929441;0,140687962
-0,942410146;-0,40958366;0,140406095
-0,943919491;-0,411234144;0,140133593
-0,945434409;-0,412880857;0,139870169
-0,946955144;-0,414523796;0,139615534
-0,948481907;-0,41616299;0,139369399
-0,950014881;-0,417798495;0,139131477
-0,951554222;-0,419430387;0,138901484
-0,953100063;-0,421058762;0,138679142
-0,954652511;-0,422683732;0,13846418
-0,956211655;-0,424305419;0,138256333
-0,957777559;-0,425923957;0,138055344
-0,959350271;-0,427539487;0,137860963
-0,960929819;-0,429152157;0,137672949
-0,962516214;-0,430762115;0,13749107
-0,964109453;-0,432369517;0,1373151
-0,965709514;-0,433974515;0,137144823
-0,967316364;-0,435577266;0,13698003
-0,968929955;-0,437177921;0,13682052
-0,970550226;-0,438776634;0,136666101
-0,972177106;-0,440373552;0,136516588
-0,97381051;-0,441968823;0,1363718
-0,975450347;-0,443562588;0,136231569
-0,977096511;-0,445154986;0,136095729
-0,978748893;-0,446746149;0,135964123
-0,980407371;-0,448336206;0,135836599
-0,982071817;-0,449925282;0,135713011
-0,983742098;-0,451513494;0,135593221
-0,985418073;-0,453100956;0,135477093
-0,987099595;-0,454687775;0,1353645
-0,988786512;-0,456274052;0,135255318
-0,990478668;-0,457859884;0,135149426
-0,992175904;-0,459445363;0,135046713
-0,993878056;-0,461030572;0,134947067
-0,995584956;-0,462615593;0,134850384
-0,997296436;-0,4642005;0,134756561
-0,999012326;-0,465785362;0,134665502
-1,000732451;-0,467370242;0,134577111
-1,002456639;-0,468955201;0,1344913
-1,004184714;-0,470540292;0,134407981
-1,005916503;-0,472125565;0,134327069
-1,00765183;-0,473711064;0,134248485
-1,009390521;-0,475296829;0,13417215
-1,011132402;-0,476882898;0,13409799
-1,012877301;-0,478469301;0,134025931
-1,014625047;-0,480056067;0,133955904
-1,01637547;-0,481643219;0,133887842
-1,018128404;-0,483230778;0,133821679
-1,019883683;-0,484818762;0,133757353
-1,021641144;-0,486407184;0,133694803
-1,023400628;-0,487996053;0,13363397
-1,025161978;-0,489585379;0,133574798
-1,02692504;-0,491175165;0,133517232
-1,028689663;-0,492765414;0,133461219
-1,030455701;-0,494356126;0,133406707
-1,032223009;-0,495947296;0,133353648
-1,033991449;-0,497538921;0,133301993
-1,035760884;-0,499130992;0,133251696
-1,037531183;-0,500723502;0,133202712
-1,039302217;-0,502316438;0,133154999
-1,041073863;-0,503909789;0,133108512
-1,042846001;-0,50550354;0,133063214
-1,044618516;-0,507097675;0,133019063
-1,046391296;-0,508692177;0,132976022
-1,048164235;-0,510287029;0,132934055
-1,04993723;-0,511882211;0,132893125
-1,051710183;-0,513477702;0,132853198
-1,053482999;-0,515073481;0,132814241
-1,055255588;-0,516669527;0,132776221
-1,057027866;-0,518265816;0,132739108
-1,058799749;-0,519862326;0,132702871
-1,060571161;-0,521459031;0,132667481
-1,062342027;-0,523055908;0,13263291
-1,06411228;-0,524652931;0,13259913
-1,065881852;-0,526250076;0,132566115
-1,067650683;-0,527847316;0,132533839
-1,069418713;-0,529444627;0,132502278
-1,07118589;-0,531041983;0,132471407
-1,072952161;-0,532639357;0,132441203
-1,074717479;-0,534236723;0,132411645
-1,076481801;-0,535834056;0,13238271
-1,078245086;-0,537431329;0,132354378
-1,080007296;-0,539028517;0,132326628
-1,081768396;-0,540625594;0,13229944
-1,083528355;-0,542222535;0,132272796
-1,085287143;-0,543819314;0,132246678
-1,087044736;-0,545415906;0,132221067
-1,088801109;-0,547012287;0,132195947
-1,090556241;-0,548608432;0,1321713
-1,092310114;-0,550204316;0,132147111
-1,094062712;-0,551799917;0,132123364
-1,095814019;-0,553395211;0,132100045
-1,097564024;-0,554990175;0,132077138
-1,099312717;-0,556584785;0,13205463
-1,10106009;-0,558179021;0,132032506
-1,102806134;-0,55977286;0,132010754
-1,104550847;-0,561366281;0,131989361
-1,106294223;-0,562959264;0,131968313
-1,108036262;-0,564551787;0,1319476
-1,109776962;-0,566143831;0,13192721
-1,111516323;-0,567735377;0,13190713
-1,113254347;-0,569326406;0,13188735
-1,114991038;-0,570916899;0,131867859
-1,116726398;-0,572506839;0,131848647
-1,118460432;-0,574096207;0,131829704
-1,120193145;-0,575684988;0,131811019
-1,121924544;-0,577273163;0,131792583
-1,123654634;-0,578860719;0,131774387
-1,125383424;-0,580447638;0,131756422
-1,127110921;-0,582033906;0,131738678
-1,128837133;-0,583619509;0,131721147
-1,130562069;-0,585204431;0,131703821
-1,132285737;-0,58678866;0,131686691
-1,134008147;-0,588372182;0,131669749
-1,135729307;-0,589954983;0,131652988
-1,137449228;-0,591537053;0,131636399
-1,139167918;-0,593118378;0,131619976
-1,140885388;-0,594698946;0,13160371
-1,142601646;-0,596278747;0,131587596
-1,144316703;-0,59785777;0,131571625
-1,146030567;-0,599436003;0,131555791
-1,147743248;-0,601013437;0,131540087
-1,149454754;-0,602590062;0,131524507
-1,151165094;-0,604165867;0,131509044
-1,152874278;-0,605740843;0,131493693
-1,154582312;-0,607314981;0,131478446
-1,156289206;-0,608888273;0,131463298
-1,157994966;-0,610460709;0,131448243
-1,159699601;-0,612032281;0,131433276
-1,161403115;-0,613602981;0,13141839
-1,163105517;-0,6151728;0,131403581
-1,164806812;-0,616741731;0,131388843
-1,166507006;-0,618309766;0,13137417
-1,168206104;-0,619876897;0,131359558
-1,169904109;-0,621443117;0,131345002
-1,171601027;-0,623008418;0,131330497
-1,173296861;-0,624572793;0,131316037
-1,174991614;-0,626136234;0,131301619
-1,176685289;-0,627698735;0,131287238
-1,178377887;-0,629260289;0,13127289
-1,180069411;-0,630820887;0,13125857
-1,18175986;-0,632380523;0,131244274
-1,183449236;-0,63393919;0,131229998
-1,185137538;-0,635496881;0,131215738
-1,186824765;-0,637053588;0,13120149
-1,188510917;-0,638609304;0,131187251
-1,19019599;-0,640164023;0,131173017
-1,191879984;-0,641717736;0,131158785
-1,193562895;-0,643270436;0,131144551
-1,19524472;-0,644822117;0,131130311
-1,196925454;-0,646372769;0,131116064
-1,198605093;-0,647922386;0,131101805
-1,200283631;-0,64947096;0,131087532
-1,201961064;-0,651018483;0,131073242
-1,203637385;-0,652564946;0,131058933
-1,205312588;-0,654110343;0,131044601
-1,206986664;-0,655654664;0,131030244
-1,208659607;-0,6571979;0,131015861
-1,210331409;-0,658740045;0,131001448
-1,21200206;-0,660281088;0,130987003
-1,213671552;-0,661821021;0,130972525
-1,215339875;-0,663359835;0,130958011
-1,217007019;-0,66489752;0,130943459
-1,218672974;-0,666434068;0,130928869
-1,220337729;-0,667969469;0,130914237
-1,222001272;-0,669503712;0,130899563
-1,223663593;-0,671036789;0,130884845
-1,225324678;-0,672568689;0,130870082
-1,226984516;-0,674099402;0,130855272
-1,228643093;-0,675628917;0,130840414
-1,230300398;-0,677157225;0,130825507
-1,231956415;-0,678684314;0,13081055
-1,233611132;-0,680210174;0,130795542
-1,235264535;-0,681734793;0,130780483
-1,236916609;-0,68325816;0,13076537
-1,238567339;-0,684780265;0,130750205
-1,240216711;-0,686301095;0,130734986
-1,241864709;-0,687820639;0,130719712
-1,243511319;-0,689338886;0,130704383
-1,245156524;-0,690855822;0,130688999
-1,246800309;-0,692371437;0,130673559
-1,248442658;-0,693885719;0,130658064
-1,250083555;-0,695398654;0,130642512
-1,251722983;-0,69691023;0,130626904
-1,253360926;-0,698420436;0,13061124
-1,254997368;-0,699929258;0,130595519
-1,256632291;-0,701436683;0,130579742
-1,258265679;-0,702942699;0,130563909
-1,259897514;-0,704447294;0,13054802
-1,261527781;-0,705950453;0,130532074
-1,263156461;-0,707452164;0,130516074
-1,264783538;-0,708952414;0,130500018
-1,266408994;-0,710451189;0,130483907
-1,268032812;-0,711948477;0,130467742
-1,269654975;-0,713444264;0,130451522
-1,271275466;-0,714938536;0,130435249
-1,272894266;-0,71643128;0,130418923
-1,27451136;-0,717922484;0,130402544
-1,276126729;-0,719412133;0,130386113
-1,277740356;-0,720900213;0,130369631
-1,279352225;-0,722386712;0,130353098
-1,280962317;-0,723871616;0,130336515
-1,282570617;-0,725354912;0,130319882
-1,284177106;-0,726836585;0,130303201
-1,285781767;-0,728316623;0,130286472
-1,287384585;-0,729795013;0,130269697
-1,288985541;-0,731271739;0,130252874
-1,29058462;-0,73274679;0,130236007
-1,292181805;-0,734220152;0,130219095
-1,293777078;-0,735691811;0,130202139
-1,295370425;-0,737161755;0,13018514
-1,296961828;-0,738629969;0,130168099
-1,298551271;-0,740096441;0,130151018
-1,300138738;-0,741561158;0,130133896
-1,301724215;-0,743024107;0,130116735
-1,303307684;-0,744485275;0,130099536
-1,30488913;-0,745944648;0,130082299
-1,306468538;-0,747402214;0,130065026
-1,308045894;-0,74885796;0,130047718
-1,30962118;-0,750311874;0,130030376
-1,311194384;-0,751763944;0,130013
-1,31276549;-0,753214155;0,129995592
-1,314334484;-0,754662497;0,129978153
-1,315901351;-0,756108957;0,129960683
-1,317466077;-0,757553523;0,129943184
-1,319028649;-0,758996182;0,129925656
-1,320589052;-0,760436924;0,129908102
-1,322147274;-0,761875736;0,129890521
-1,323703301;-0,763312606;0,129872914
-1,325257119;-0,764747523;0,129855284
-1,326808716;-0,766180476;0,12983763
-1,32835808;-0,767611453;0,129819953
-1,329905198;-0,769040443;0,129802256
-1,331450057;-0,770467435;0,129784538
-1,332992645;-0,771892418;0,129766801
-1,334532952;-0,773315382;0,129749046
-1,336070965;-0,774736316;0,129731273
-1,337606673;-0,776155209;0,129713484
-1,339140064;-0,777572051;0,12969568
-1,340671128;-0,778986832;0,129677862
-1,342199855;-0,780399543;0,12966003
-1,343726233;-0,781810172;0,129642185
-1,345250253;-0,783218711;0,12962433
-1,346771904;-0,78462515;0,129606463
-1,348291178;-0,78602948;0,129588587
-1,349808063;-0,78743169;0,129570703
-1,351322551;-0,788831773;0,129552811
